,visitorid,itemid,event,timestamp
29618,181,459,view,1433297991463
29619,220,28,view,1433297989519
29620,238,424,view,1433296796433
29621,268,59,view,1433294581061
29622,176,66,view,1433295065110
29623,40,248,view,1433294441504
29624,32,89,view,1433297093895
29625,95,185,view,1433295604012
29626,266,210,view,1433294821726
29627,49,395,view,1433297327668
29628,185,1,view,1433296265359
29629,228,175,view,1433296683934
29630,227,77,view,1433295610529
29631,20,387,view,1433298037441
29632,100,90,view,1433298751128
29633,112,164,view,1433295614176
29634,223,53,view,1433298068936
29635,25,359,addtocart,1433296101835
29636,71,12,view,1433298218125
29637,163,29,view,1433296907668
29638,163,215,view,1433298157130
29639,53,262,view,1433294337097
29640,87,371,view,1433295623973
29641,203,460,view,1433295743235
29642,60,150,view,1433294363354
29643,132,433,view,1433295625058
29644,75,434,view,1433294879583
29645,232,164,view,1433297981570
29646,228,368,view,1433295777552
29647,271,59,view,1433297658767
29648,181,143,view,1433298307174
29649,80,113,view,1433295062440
29650,99,427,view,1433297589506
29651,223,208,view,1433295129447
29652,133,200,view,1433297767067
29653,122,39,view,1433297088155
29654,68,98,view,1433296953981
29655,236,164,view,1433297699499
29656,227,407,view,1433294346592
29657,261,289,view,1433294981994
29658,148,75,view,1433297072084
29659,188,356,view,1433298774103
29660,280,60,view,1433294583825
29661,46,310,view,1433298827866
29662,167,12,view,1433294586347
29663,90,427,view,1433296153301
29664,133,200,view,1433297349915
29665,183,158,transaction,1433294731041
29666,87,354,view,1433297252678
29667,167,304,view,1433298253088
29668,213,179,view,1433296862953
29669,59,93,view,1433297702331
29670,196,168,view,1433294850274
29671,261,34,view,1433295096665
29672,184,206,view,1433294852015
29673,190,102,view,1433295681283
29674,78,282,view,1433296741884
29675,8,91,view,1433296741920
29676,62,92,view,1433295682661
29677,108,115,view,1433297798095
29678,140,300,view,1433294728944
29679,28,375,view,1433294242017
29680,52,340,view,1433298297972
29681,8,89,view,1433297244527
29682,104,243,view,1433294307884
29683,198,217,view,1433298788222
29684,58,277,view,1433294245681
29685,97,221,view,1433297128312
29686,245,34,view,1433297310145
29687,191,184,view,1433294117950
29688,250,8,view,1433294116241
29689,52,312,view,1433298223907
29690,88,402,view,1433298692477
29691,248,461,view,1433296472696
29692,56,452,view,1433295383674
29693,15,220,view,1433298744648
29694,250,7,addtocart,1433294473234
29695,139,38,view,1433297953110
29696,9,276,view,1433298822681
29697,61,18,view,1433295010372
29698,64,282,view,1433297711567
29699,200,108,view,1433296006685
29700,34,178,view,1433296006703
29701,100,161,view,1433295396325
29702,102,69,view,1433297780864
29703,41,442,addtocart,1433294512350
29704,24,65,view,1433295915252
29705,18,122,view,1433294411562
29706,151,200,view,1433294595996
29707,16,241,view,1433294245202
29708,120,174,view,1433295009286
29709,150,457,view,1433294114929
29710,175,355,view,1433298590945
29711,182,440,view,1433272332183
29712,57,205,view,1433271248827
29713,136,305,view,1433271641710
29714,241,415,view,1433271926675
29715,2,47,view,1433271835452
29716,120,375,view,1433271642994
29717,124,30,view,1433272489776
29718,29,143,view,1433272517841
29719,93,369,view,1433273363630
29720,201,189,view,1433272517626
29721,215,385,view,1433272878396
29722,247,400,view,1433271939167
29723,50,130,view,1433273616634
29724,32,114,view,1433272939050
29725,107,317,view,1433272660577
29726,83,104,view,1433273543142
29727,39,43,view,1433272925824
29728,233,388,view,1433270997008
29729,153,293,view,1433273139609
29730,205,240,view,1433270058711
29731,180,225,view,1433270584741
29732,224,146,view,1433272568502
29733,280,67,view,1433270359064
29734,92,180,view,1433270170319
29735,31,155,view,1433270601595
29736,257,128,view,1433270156711
29737,195,235,view,1433272423482
29738,39,43,view,1433272128264
29739,45,341,view,1433270727888
29740,153,253,view,1433273323145
29741,51,113,view,1433273664363
29742,74,256,view,1433271832237
29743,275,111,view,1433270354197
29744,150,255,view,1433272969711
29745,27,43,view,1433272124448
29746,101,39,view,1433270843934
29747,225,389,view,1433271841425
29748,103,104,view,1433272879946
29749,203,324,view,1433273540058
29750,119,90,view,1433272496695
29751,75,209,view,1433270984495
29752,223,231,view,1433271013121
29753,161,31,view,1433271411276
29754,204,389,view,1433270073865
29755,272,43,view,1433273065904
29756,73,93,view,1433272147647
29757,171,435,view,1433271351890
29758,142,255,view,1433271829581
29759,193,198,view,1433273325538
29760,79,391,view,1433270135294
29761,184,108,view,1433271504563
29762,40,377,view,1433271022009
29763,142,390,view,1433273165134
29764,214,337,view,1433272429222
29765,22,279,view,1433273537700
29766,96,271,view,1433273637826
29767,16,219,view,1433272848204
29768,93,240,view,1433270820140
29769,39,390,view,1433270042853
29770,32,114,transaction,1433273162266
29771,142,243,view,1433271469853
29772,84,268,view,1433272904664
29773,100,76,view,1433272106500
29774,21,41,view,1433270336115
29775,216,163,view,1433270336058
29776,31,76,view,1433272420611
29777,236,171,view,1433272983248
29778,32,187,view,1433273668494
29779,224,387,addtocart,1433273535221
29780,276,314,view,1433272157162
29781,207,440,view,1433270496129
29782,258,277,view,1433273103739
29783,213,303,view,1433271178758
29784,254,120,view,1433271271941
29785,165,84,view,1433273598566
29786,107,282,view,1433272640249
29787,22,453,view,1433273630509
29788,14,158,view,1433273445479
29789,134,128,view,1433271615075
29790,106,188,view,1433270034163
29791,207,454,view,1433272692694
29792,83,188,view,1433273532981
29793,73,195,view,1433273693603
29794,144,158,view,1433273012730
29795,258,453,view,1433271615817
29796,209,110,view,1433271275618
29797,32,240,view,1433270725602
29798,268,229,view,1433271178926
29799,154,171,view,1433272950743
29800,142,390,view,1433272952134
29801,253,60,view,1433270958465
29802,7,90,view,1433270499026
29803,42,445,view,1433270030002
29804,57,268,addtocart,1433272867181
29805,82,114,view,1433272695930
29806,161,155,view,1433270391722
29807,273,232,view,1433273531280
29808,11,374,view,1433273431614
29809,93,163,view,1433270697416
29810,246,236,view,1433271346271
29811,209,366,view,1433271616926
29812,105,36,view,1433273619033
29813,250,221,view,1433270314104
29814,9,61,view,1433271402920
29815,278,336,view,1433270951533
29816,162,213,view,1433270396659
29817,63,210,view,1433271900469
29818,32,164,transaction,1433270163555
29819,122,343,view,1433272076558
29820,97,182,view,1433270948479
29821,83,33,view,1433273183650
29822,222,212,view,1433270808388
29823,32,385,view,1433272631833
29824,170,136,view,1433270718310
29825,57,361,view,1433272390164
29826,78,200,view,1433273273670
29827,178,432,view,1433271565652
29828,256,372,view,1433272974698
29829,146,110,view,1433272494597
29830,39,43,view,1433272070828
29831,81,276,view,1433271075403
29832,224,139,view,1433271461188
29833,232,113,view,1433271496856
29834,33,414,view,1433272068372
29835,176,259,view,1433272383713
29836,142,243,view,1433271343985
29837,82,227,view,1433270031140
29838,93,337,view,1433270213469
29839,161,105,view,1433271426037
29840,102,293,view,1433271665073
29841,175,34,view,1433272067073
29842,75,352,view,1433271665335
29843,224,74,view,1433271563718
29844,209,356,view,1433270606850
29845,32,187,view,1433272855710
29846,10,110,view,1433271213027
29847,201,61,view,1433271895151
29848,107,448,view,1433272627386
29849,252,427,view,1433270404585
29850,15,229,view,1433271331679
29851,76,189,view,1433271084733
29852,48,116,view,1433271666939
29853,113,44,view,1433270294480
29854,162,99,view,1433270406692
29855,157,172,view,1433270646978
29856,156,95,view,1433273486856
29857,152,450,view,1433272819542
29858,166,244,view,1433271747943
29859,9,228,view,1433270646775
29860,174,251,view,1433273402174
29861,220,301,view,1433272054459
29862,64,36,view,1433271890823
29863,230,464,view,1433272297998
29864,17,263,view,1433271857360
29865,161,138,view,1433272343816
29866,109,310,view,1433272189719
29867,39,390,view,1433272790865
29868,124,142,view,1433272621811
29869,52,121,view,1433271774885
29870,100,418,view,1433273309650
29871,75,280,view,1433271294904
29872,182,394,view,1433270146060
29873,223,5,view,1433272363442
29874,218,357,view,1433272048506
29875,2,181,view,1433270131358
29876,40,260,view,1433271206918
29877,93,255,view,1433273468590
29878,176,307,view,1433273485415
29879,166,256,view,1433272857395
29880,57,119,view,1433273140155
29881,76,237,view,1433273523071
29882,86,355,view,1433271555620
29883,180,252,view,1433271963398
29884,192,177,view,1433273522967
29885,76,39,view,1433271107413
29886,83,450,view,1433273557774
29887,39,376,view,1433272247301
29888,160,270,view,1433270719589
29889,136,210,view,1433273146732
29890,29,91,view,1433271385686
29891,201,110,view,1433271385737
29892,229,166,view,1433273164852
29893,64,124,view,1433272526761
29894,27,16,view,1433273094460
29895,168,271,view,1433273053993
29896,40,59,view,1433270583824
29897,50,168,view,1433273447484
29898,33,333,view,1433271967488
29899,116,386,view,1433270268088
29900,153,248,view,1433273228422
29901,116,258,view,1433272427650
29902,89,199,view,1433272033116
29903,105,4,view,1433273559417
29904,7,125,view,1433270682654
29905,108,184,view,1433272205384
29906,161,271,addtocart,1433270912764
29907,83,258,view,1433273298770
29908,86,369,view,1433270793220
29909,149,19,view,1433272960137
29910,131,289,view,1433270645238
29911,106,449,view,1433271124709
29912,119,103,view,1433270183927
29913,31,166,view,1433272028840
29914,28,195,view,1433273287065
29915,55,7,view,1433270262990
29916,115,430,view,1433271464627
29917,73,367,view,1433272208561
29918,221,422,view,1433272583485
29919,120,17,view,1433271679576
29920,240,213,view,1433270428602
29921,75,339,view,1433270071736
29922,255,289,view,1433272583611
29923,4,124,view,1433272433385
29924,179,370,view,1433272744371
29925,195,324,view,1433272941210
29926,262,386,view,1433270515514
29927,116,266,view,1433271802695
29928,159,34,view,1433271310741
29929,37,349,view,1433270430706
29930,183,95,view,1433270789952
29931,174,32,view,1433273561149
29932,280,350,view,1433270431713
29933,208,391,view,1433273141843
29934,83,134,view,1433273345216
29935,218,357,addtocart,1433273091715
29936,27,268,transaction,1433270433216
29937,218,357,view,1433272749884
29938,110,43,view,1433270516749
29939,94,107,view,1433272604740
29940,50,429,view,1433273515725
29941,162,176,view,1433270740799
29942,197,417,view,1433271143372
29943,265,272,view,1433270249816
29944,93,314,view,1433272216139
29945,42,256,view,1433270066739
29946,127,268,view,1433272782258
29947,2,293,view,1433272602237
29948,248,400,view,1433270194719
29949,7,391,view,1433270244666
29950,93,181,view,1433272219793
29951,109,194,view,1433272008500
29952,193,10,view,1433272394541
29953,227,15,view,1433270869537
29954,190,351,view,1433272781325
29955,4,225,view,1433273692429
29956,253,60,view,1433270891051
29957,181,192,view,1433273200363
29958,280,328,view,1433271191683
29959,212,397,view,1433271976007
29960,212,198,view,1433271323564
29961,102,459,view,1433271976160
29962,7,391,view,1433270049554
29963,27,288,transaction,1433271162004
29964,27,289,transaction,1433271162004
29965,276,133,view,1433271999320
29966,222,307,view,1433273583131
29967,94,327,view,1433270234772
29968,112,119,view,1433272417772
29969,259,102,view,1433271332736
29970,142,241,view,1433272227841
29971,46,369,view,1433270220089
29972,228,152,view,1433273231376
29973,3,324,view,1433270071138
29974,153,275,view,1433273285485
29975,32,133,view,1433273394024
29976,162,300,view,1433271394389
29977,59,270,view,1433272239459
29978,217,445,view,1433270229163
29979,142,241,view,1433272237669
29980,180,131,view,1433272924023
29981,31,271,view,1433270737604
29982,213,227,view,1433272232029
29983,228,131,view,1433272834468
29984,272,357,view,1433272351912
29985,219,317,view,1433271473717
29986,202,377,view,1433271241842
29987,179,378,view,1433272431114
29988,113,133,view,1433273496550
29989,39,338,view,1433271597426
29990,159,239,view,1433272950780
29991,24,362,view,1433271437816
29992,135,53,view,1433272796734
29993,103,329,view,1433272896261
29994,104,231,view,1433270651102
29995,247,434,view,1433270840192
29996,269,376,view,1433283837674
29997,14,405,view,1433282899101
29998,23,174,view,1433284088807
29999,226,102,addtocart,1433282874672
30000,186,184,view,1433281270387
30001,116,342,view,1433282312805
30002,7,204,view,1433282146073
30003,16,408,view,1433282094541
30004,24,77,view,1433283708536
30005,130,31,view,1433282040468
30006,32,9,view,1433281109909
30007,33,48,view,1433283922297
30008,108,305,view,1433281268755
30009,140,256,view,1433282056228
30010,0,442,view,1433282807065
30011,44,288,view,1433281268152
30012,233,58,view,1433282203235
30013,83,126,view,1433282054129
30014,69,121,view,1433282863370
30015,136,425,view,1433283109321
30016,24,138,view,1433283850369
30017,63,341,view,1433283121654
30018,30,446,view,1433281319080
30019,125,372,view,1433283373711
30020,223,48,view,1433281957339
30021,157,192,view,1433284657817
30022,181,463,view,1433284228437
30023,247,104,view,1433284826176
30024,232,30,view,1433284095289
30025,174,166,view,1433283102049
30026,42,337,view,1433281760761
30027,57,337,view,1433281722660
30028,163,235,view,1433281796607
30029,8,451,view,1433283100046
30030,165,151,view,1433283527575
30031,128,456,view,1433283777621
30032,17,347,view,1433282789011
30033,73,275,view,1433282722981
30034,269,376,view,1433283866783
30035,51,243,view,1433283734059
30036,127,179,view,1433283816198
30037,209,214,view,1433283911731
30038,152,406,view,1433282724283
30039,39,0,view,1433283482363
30040,194,99,view,1433283816759
30041,186,184,view,1433281246927
30042,17,368,addtocart,1433281245518
30043,272,176,view,1433281244392
30044,189,86,addtocart,1433284848422
30045,269,182,view,1433282104198
30046,146,338,view,1433283125296
30047,155,258,view,1433283760566
30048,232,284,view,1433283930645
30049,46,101,view,1433282918924
30050,268,22,view,1433281757643
30051,144,462,view,1433282081484
30052,254,466,view,1433283698176
30053,69,22,view,1433284810642
30054,154,391,view,1433283931305
30055,37,338,view,1433281126396
30056,91,313,view,1433283904595
30057,79,393,view,1433281287576
30058,80,29,view,1433284010336
30059,98,454,view,1433282205741
30060,29,280,view,1433284470583
30061,4,32,view,1433284012910
30062,165,54,view,1433282205835
30063,24,373,view,1433284468993
30064,216,317,view,1433282396205
30065,208,268,view,1433284466126
30066,42,267,view,1433283431742
30067,223,247,view,1433281876345
30068,241,279,view,1433284463112
30069,168,428,view,1433284462510
30070,42,185,view,1433283245805
30071,110,61,view,1433281433589
30072,195,431,view,1433283245454
30073,61,340,view,1433284490601
30074,128,32,view,1433283902626
